countryCode,customerID,PaperlessDate,invoiceNumber,InvoiceDate,DueDate,InvoiceAmount,Disputed,SettledDate,DaysToSettle,DaysLate,payment_delay_days,is_late,invoice_age_days,days_until_due,PaperlessBill_Electronic,PaperlessBill_Paper
391,9212-BTDMX,4/22/2012,744808791,2012-12-13,2013-01-12,53.91,0,2012-12-28,15,0,-15,0,4829,-4800,True,False
770,0625-TNJFG,8/15/2013,748230672,2013-05-11,2013-06-10,53.01,0,2013-06-05,25,0,-5,0,4680,-4651,False,True
770,6831-FIODB,5/8/2013,750411142,2012-11-27,2012-12-27,59.71,0,2012-12-29,32,2,2,1,4845,-4816,False,True
406,5284-DJOZO,9/11/2012,750477087,2012-10-24,2012-11-23,94.88,0,2012-10-26,2,0,-28,0,4879,-4850,True,False
770,5592-UQXSS,12/31/2012,755429128,2013-10-06,2013-11-05,43.12,1,2013-11-10,35,5,5,1,4532,-4503,True,False
897,0688-XNJRO,6/24/2012,760825845,2013-08-10,2013-09-09,40.58,0,2013-09-18,39,9,9,1,4589,-4560,True,False
770,0625-TNJFG,8/15/2013,761602627,2013-09-07,2013-10-07,64.16,1,2013-10-18,41,11,11,1,4561,-4532,True,False
391,9174-IYKOC,11/27/2012,762698565,2012-05-12,2012-06-11,74.7,0,2012-06-04,23,0,-7,0,5044,-5015,False,True
818,5613-UHVMG,5/31/2012,764361492,2012-11-17,2012-12-17,63.8,1,2013-01-05,49,19,19,1,4855,-4826,True,False
406,5573-KSOIA,9/30/2013,769617971,2013-01-17,2013-02-16,86.27,1,2013-02-28,42,12,12,1,4794,-4765,False,True
818,8364-UWVLM,11/10/2012,773493683,2013-09-15,2013-10-15,65.36,1,2013-10-21,36,6,6,1,4553,-4524,True,False
406,5164-VMYWJ,11/27/2013,775479959,2013-09-01,2013-10-01,65.9,0,2013-10-03,32,2,2,1,4567,-4538,False,True
406,3448-OWJOT,9/15/2012,781909762,2013-07-30,2013-08-29,66.71,1,2013-09-09,41,11,11,1,4600,-4571,True,False
770,6077-FDQRK,9/11/2012,784468555,2013-09-25,2013-10-25,18.9,1,2013-10-25,30,0,0,0,4543,-4514,True,False
406,4640-FGEJI,4/4/2013,806089606,2013-09-12,2013-10-12,76.18,1,2013-10-05,23,0,-7,0,4556,-4527,True,False
406,9758-AIEIK,4/23/2012,816501620,2012-08-20,2012-09-19,33.82,0,2012-09-07,18,0,-12,0,4944,-4915,True,False
391,9212-BTDMX,4/22/2012,818753502,2013-01-15,2013-02-14,48.18,0,2013-02-04,20,0,-10,0,4796,-4767,True,False
406,5573-KSOIA,9/30/2013,822444456,2012-10-13,2012-11-12,102.61,1,2012-11-30,48,18,18,1,4890,-4861,False,True
391,7209-MDWKR,10/9/2013,826558350,2013-06-24,2013-07-24,49.68,0,2013-07-30,36,6,6,1,4636,-4607,False,True
391,5196-TWQXF,6/20/2012,828222998,2012-04-13,2012-05-13,77.6,0,2012-05-18,35,5,5,1,5073,-5044,False,True
897,8942-ERSWK,1/11/2013,839049806,2013-09-18,2013-10-18,19.82,0,2013-09-22,4,0,-26,0,4550,-4521,True,False
391,6708-DPYTF,8/2/2012,839756390,2013-11-25,2013-12-25,76.18,0,2013-12-31,36,6,6,1,4482,-4453,True,False
406,5284-DJOZO,9/11/2012,847327295,2012-08-04,2012-09-03,72.95,1,2012-09-09,36,6,6,1,4960,-4931,False,True
391,1080-NDGAE,9/28/2012,857712918,2013-02-22,2013-03-24,93.39,1,2013-04-04,41,11,11,1,4758,-4729,True,False
406,0783-PEPYR,11/27/2013,858258272,2013-09-30,2013-10-30,43.67,0,2013-11-10,41,11,11,1,4538,-4509,False,True
391,5196-TWQXF,6/20/2012,863594173,2012-02-25,2012-03-26,65.6,0,2012-04-01,36,6,6,1,5121,-5092,False,True
391,0379-NEVHP,4/6/2013,869802822,2012-09-01,2012-10-01,69.55,0,2012-09-23,22,0,-8,0,4932,-4903,False,True
406,6048-QPZCF,7/13/2012,870792057,2012-03-19,2012-04-18,73.92,0,2012-03-24,5,0,-25,0,5098,-5069,False,True
818,5875-VZQCZ,7/15/2013,872319562,2013-09-18,2013-10-18,46.17,0,2013-10-02,14,0,-16,0,4550,-4521,True,False
391,5920-DPXLN,11/11/2012,873433318,2012-05-05,2012-06-04,82.2,0,2012-05-24,19,0,-11,0,5051,-5022,False,True
897,9883-SDWFS,7/8/2013,874115043,2012-05-08,2012-06-07,41.25,1,2012-06-20,43,13,13,1,5048,-5019,False,True
770,9149-MATVB,4/30/2013,874394980,2013-03-14,2013-04-13,23.92,0,2013-04-16,33,3,3,1,4738,-4709,False,True
818,6627-ELFBK,11/26/2012,876573329,2013-03-27,2013-04-26,71.39,1,2013-05-04,38,8,8,1,4725,-4696,True,False
391,5529-TBPGK,8/9/2013,881665013,2012-12-25,2013-01-24,37.97,1,2013-02-11,48,18,18,1,4817,-4788,False,True
406,6048-QPZCF,7/13/2012,882058462,2012-02-08,2012-03-09,86.44,1,2012-03-01,22,0,-8,0,5138,-5109,False,True
406,7245-CKNCN,6/4/2012,883694015,2013-09-14,2013-10-14,92.77,0,2013-09-26,12,0,-18,0,4554,-4525,True,False
770,3831-FXWYK,3/8/2013,884183285,2013-09-27,2013-10-27,53.05,0,2013-10-23,26,0,-4,0,4541,-4512,True,False
818,8364-UWVLM,11/10/2012,886237244,2012-06-30,2012-07-30,74.84,1,2012-08-05,36,6,6,1,4995,-4966,False,True
406,7600-OISKG,7/19/2013,889501782,2012-04-30,2012-05-30,97.06,1,2012-05-30,30,0,0,0,5056,-5027,False,True
897,6391-GBFQJ,11/25/2013,893037091,2012-02-09,2012-03-10,6.43,0,2012-02-25,16,0,-14,0,5137,-5108,False,True
406,4092-ZAVRG,5/19/2012,893342729,2012-10-23,2012-11-22,84.43,1,2012-11-21,29,0,-1,0,4880,-4851,True,False
770,6831-FIODB,5/8/2013,893954880,2013-05-22,2013-06-21,51.92,0,2013-06-16,25,0,-5,0,4669,-4640,True,False
770,0465-DTULQ,3/4/2013,902573987,2013-03-01,2013-03-31,68.35,0,2013-03-31,30,0,0,0,4751,-4722,False,True
406,6833-ETVHD,4/30/2012,903308758,2012-04-23,2012-05-23,73.87,0,2012-05-16,23,0,-7,0,5063,-5034,False,True
770,2447-JCFGW,7/31/2012,905360282,2013-01-24,2013-02-23,73.28,0,2013-02-13,20,0,-10,0,4787,-4758,True,False
391,5529-TBPGK,8/9/2013,907309591,2012-05-29,2012-06-28,64.78,0,2012-06-29,31,1,1,1,5027,-4998,False,True
818,5924-UOPGH,6/6/2013,910054452,2012-04-13,2012-05-13,84.43,0,2012-05-01,18,0,-12,0,5073,-5044,False,True
391,3569-VJWXS,4/9/2013,910348225,2012-08-18,2012-09-17,102.96,0,2012-09-15,28,0,-2,0,4946,-4917,False,True
818,9181-HEKGV,10/16/2013,910856055,2013-08-21,2013-09-20,72.55,1,2013-10-09,49,19,19,1,4578,-4549,False,True
406,8976-AMJEO,3/3/2012,915133709,2012-11-11,2012-12-11,59.8,0,2012-12-07,26,0,-4,0,4861,-4832,True,False
391,1080-NDGAE,9/28/2012,915652542,2012-01-05,2012-02-04,78.29,1,2012-02-13,39,9,9,1,5172,-5143,False,True
770,6077-FDQRK,9/11/2012,921537795,2012-12-30,2013-01-29,49.84,0,2013-01-16,17,0,-13,0,4812,-4783,True,False
391,7841-HROAQ,9/15/2013,929902016,2013-05-18,2013-06-17,64.3,0,2013-06-14,27,0,-3,0,4673,-4644,False,True
406,7938-EVASK,12/15/2012,934328892,2012-07-05,2012-08-04,59.67,0,2012-08-08,34,4,4,1,4990,-4961,False,True
897,0688-XNJRO,6/24/2012,936925570,2012-12-10,2013-01-09,30.98,0,2013-01-17,38,8,8,1,4832,-4803,True,False
818,7946-HJDUR,2/21/2012,938015647,2013-04-22,2013-05-22,49.03,0,2013-05-15,23,0,-7,0,4699,-4670,True,False
406,7245-CKNCN,6/4/2012,939622166,2012-09-10,2012-10-10,85.36,0,2012-09-29,19,0,-11,0,4923,-4894,True,False
406,4640-FGEJI,4/4/2013,940363147,2012-11-02,2012-12-02,99.34,0,2012-12-05,33,3,3,1,4870,-4841,False,True
391,0379-NEVHP,4/6/2013,951035745,2013-06-05,2013-07-05,57.04,0,2013-06-19,14,0,-16,0,4655,-4626,True,False
406,4640-FGEJI,4/4/2013,956388773,2012-06-17,2012-07-17,58.13,1,2012-07-28,41,11,11,1,5008,-4979,False,True
770,4460-ZXNDN,6/27/2013,959092964,2013-01-15,2013-02-14,72.05,1,2013-03-10,54,24,24,1,4796,-4767,False,True
406,7938-EVASK,12/15/2012,975332365,2013-07-17,2013-08-16,72.1,0,2013-08-14,28,0,-2,0,4613,-4584,True,False
770,0706-NRGUP,4/9/2013,979439975,2012-11-24,2012-12-24,39.62,0,2013-01-10,47,17,17,1,4848,-4819,False,True
897,0688-XNJRO,6/24/2012,981596189,2012-06-07,2012-07-07,45.79,0,2012-07-28,51,21,21,1,5018,-4989,False,True
818,9181-HEKGV,10/16/2013,986187012,2012-01-27,2012-02-26,86.92,1,2012-03-08,41,11,11,1,5150,-5121,False,True
391,5920-DPXLN,11/11/2012,990527729,2012-11-04,2012-12-04,58.73,0,2012-12-09,35,5,5,1,4868,-4839,False,True
770,3831-FXWYK,3/8/2013,1006151066,2012-11-24,2012-12-24,83.66,0,2013-01-03,40,10,10,1,4848,-4819,False,True
897,9883-SDWFS,7/8/2013,1006769217,2012-09-14,2012-10-14,33.86,0,2012-10-19,35,5,5,1,4919,-4890,False,True
897,1408-OQZUE,9/14/2012,1012251297,2012-02-21,2012-03-22,26.05,1,2012-04-21,60,30,30,1,5125,-5096,False,True
391,6160-HCSFI,1/10/2013,1014106295,2012-06-14,2012-07-14,65.57,0,2012-07-02,18,0,-12,0,5011,-4982,False,True
406,7245-CKNCN,6/4/2012,1020758229,2013-06-06,2013-07-06,67.19,0,2013-06-20,14,0,-16,0,4654,-4625,True,False
818,3568-JJMFW,1/9/2012,1026638537,2013-07-27,2013-08-26,70.86,1,2013-08-23,27,0,-3,0,4603,-4574,True,False
391,5196-TWQXF,6/20/2012,1027852268,2013-09-16,2013-10-16,37.22,0,2013-10-06,20,0,-10,0,4552,-4523,True,False
406,9117-LYRCE,7/5/2013,1035721042,2012-11-11,2012-12-11,11.13,0,2012-12-17,36,6,6,1,4861,-4832,False,True
391,5529-TBPGK,8/9/2013,1043332774,2012-07-07,2012-08-06,79.09,0,2012-08-06,30,0,0,0,4988,-4959,False,True
897,1168-BEASA,11/6/2013,1047899565,2013-04-14,2013-05-14,57.0,0,2013-05-04,20,0,-10,0,4707,-4678,False,True
770,7228-LEPPM,4/30/2012,1048700348,2013-04-12,2013-05-12,52.67,0,2013-05-19,37,7,7,1,4709,-4680,True,False
818,5148-SYKLB,8/28/2013,1054254710,2013-11-21,2013-12-21,75.54,1,2013-12-23,32,2,2,1,4486,-4457,True,False
406,0783-PEPYR,11/27/2013,1056254354,2013-11-06,2013-12-06,71.78,0,2013-12-06,30,0,0,0,4501,-4472,False,True
897,7372-CESLR,1/11/2013,1057997164,2012-02-17,2012-03-18,20.8,0,2012-03-08,20,0,-10,0,5129,-5100,False,True
897,9250-VHLWY,6/3/2013,1061077534,2013-10-03,2013-11-02,53.85,0,2013-10-22,19,0,-11,0,4535,-4506,True,False
391,7841-HROAQ,9/15/2013,1064822506,2013-02-10,2013-03-12,91.89,0,2013-03-07,25,0,-5,0,4770,-4741,False,True
770,9149-MATVB,4/30/2013,1066047916,2012-08-15,2012-09-14,48.02,0,2012-09-19,35,5,5,1,4949,-4920,False,True
770,9323-NDIOV,7/9/2012,1069788528,2012-10-19,2012-11-18,20.23,0,2012-11-18,30,0,0,0,4884,-4855,True,False
406,3448-OWJOT,9/15/2012,1070459520,2012-03-14,2012-04-13,86.1,1,2012-04-28,45,15,15,1,5103,-5074,False,True
770,7260-ZHAKS,6/17/2012,1072551347,2012-08-30,2012-09-29,60.64,0,2012-09-21,22,0,-8,0,4934,-4905,True,False
897,9883-SDWFS,7/8/2013,1078203507,2013-02-03,2013-03-05,41.96,1,2013-03-17,42,12,12,1,4777,-4748,False,True
391,9212-BTDMX,4/22/2012,1087780845,2013-04-08,2013-05-08,64.81,0,2013-04-25,17,0,-13,0,4713,-4684,True,False
391,6632-CGYHU,1/8/2013,1089324685,2013-03-29,2013-04-28,85.33,0,2013-04-07,9,0,-21,0,4723,-4694,True,False
818,9181-HEKGV,10/16/2013,1099187495,2013-05-20,2013-06-19,75.18,0,2013-06-21,32,2,2,1,4671,-4642,False,True
406,8976-AMJEO,3/3/2012,1102283094,2012-05-21,2012-06-20,84.81,1,2012-06-19,29,0,-1,0,5035,-5006,True,False
406,4640-FGEJI,4/4/2013,1102427426,2012-09-02,2012-10-02,68.57,1,2012-10-14,42,12,12,1,4931,-4902,False,True
897,9883-SDWFS,7/8/2013,1120525583,2013-09-10,2013-10-10,46.73,0,2013-10-10,30,0,0,0,4558,-4529,True,False
770,7856-ODQFO,8/5/2012,1123460834,2012-11-04,2012-12-04,30.4,0,2012-11-24,20,0,-10,0,4868,-4839,True,False
391,2125-HJDLA,5/22/2012,1124489539,2012-12-07,2013-01-06,42.29,0,2012-12-31,24,0,-6,0,4835,-4806,True,False
818,5613-UHVMG,5/31/2012,1125640611,2013-04-24,2013-05-24,74.11,1,2013-06-02,39,9,9,1,4697,-4668,True,False
818,3271-HYHDN,4/28/2013,1130346124,2012-05-03,2012-06-02,27.53,0,2012-05-08,5,0,-25,0,5053,-5024,False,True
406,4640-FGEJI,4/4/2013,1133671020,2013-06-30,2013-07-30,97.75,0,2013-07-19,19,0,-11,0,4630,-4601,True,False
897,6177-VTITE,10/26/2012,1134404593,2012-06-25,2012-07-25,71.35,0,2012-07-15,20,0,-10,0,5000,-4971,False,True
818,5875-VZQCZ,7/15/2013,1138691181,2013-05-27,2013-06-26,55.99,0,2013-06-25,29,0,-1,0,4664,-4635,False,True
391,3569-VJWXS,4/9/2013,1148330280,2012-01-27,2012-02-26,58.71,1,2012-02-29,33,3,3,1,5150,-5121,False,True
391,5196-TWQXF,6/20/2012,1157522817,2012-12-04,2013-01-03,61.73,0,2012-12-27,23,0,-7,0,4838,-4809,True,False
897,8690-EEBEO,12/5/2012,1158168123,2012-06-15,2012-07-15,51.35,0,2012-07-27,42,12,12,1,5010,-4981,False,True
897,9286-VLKMI,2/13/2013,1166745208,2013-11-27,2013-12-27,74.75,1,2013-12-07,10,0,-20,0,4480,-4451,True,False
818,3271-HYHDN,4/28/2013,1175501399,2012-05-07,2012-06-06,60.55,0,2012-05-15,8,0,-22,0,5049,-5020,False,True
391,6160-HCSFI,1/10/2013,1181151524,2012-08-22,2012-09-21,61.84,0,2012-09-08,17,0,-13,0,4942,-4913,False,True
818,5924-UOPGH,6/6/2013,1184394683,2012-09-15,2012-10-15,96.74,1,2012-10-29,44,14,14,1,4918,-4889,False,True
818,5613-UHVMG,5/31/2012,1185375111,2013-09-28,2013-10-28,67.08,1,2013-11-08,41,11,11,1,4540,-4511,True,False
770,6077-FDQRK,9/11/2012,1187373900,2012-04-06,2012-05-06,82.4,0,2012-04-30,24,0,-6,0,5080,-5051,False,True
391,3569-VJWXS,4/9/2013,1190360256,2012-08-07,2012-09-06,92.18,1,2012-09-11,35,5,5,1,4957,-4928,False,True
391,2423-QOKIO,5/11/2013,1199977661,2012-08-06,2012-09-05,47.86,0,2012-09-17,42,12,12,1,4958,-4929,False,True
818,7946-HJDUR,2/21/2012,1204820381,2012-08-08,2012-09-07,58.32,0,2012-09-12,35,5,5,1,4956,-4927,True,False
770,9149-MATVB,4/30/2013,1207140333,2013-01-26,2013-02-25,25.73,0,2013-02-24,29,0,-1,0,4785,-4756,False,True
406,7600-OISKG,7/19/2013,1212195050,2012-11-05,2012-12-05,87.51,1,2012-11-29,24,0,-6,0,4867,-4838,False,True
818,7946-HJDUR,2/21/2012,1221306589,2012-07-03,2012-08-02,79.05,0,2012-07-26,23,0,-7,0,4992,-4963,True,False
770,0465-DTULQ,3/4/2013,1223908099,2012-05-27,2012-06-26,43.09,0,2012-06-20,24,0,-6,0,5029,-5000,False,True
770,9323-NDIOV,7/9/2012,1228800351,2012-01-14,2012-02-13,47.48,0,2012-02-29,46,16,16,1,5163,-5134,False,True
770,0625-TNJFG,8/15/2013,1234438336,2012-03-06,2012-04-05,41.89,0,2012-03-28,22,0,-8,0,5111,-5082,False,True
897,1168-BEASA,11/6/2013,1241888754,2013-05-01,2013-05-31,49.96,1,2013-06-15,45,15,15,1,4690,-4661,False,True
406,5573-KSOIA,9/30/2013,1250631704,2013-03-31,2013-04-30,57.12,0,2013-05-02,32,2,2,1,4721,-4692,False,True
406,6833-ETVHD,4/30/2012,1254790458,2012-11-12,2012-12-12,72.88,0,2012-11-25,13,0,-17,0,4860,-4831,True,False
897,3676-CQAIF,7/29/2013,1256452795,2012-05-17,2012-06-16,41.29,0,2012-06-26,40,10,10,1,5039,-5010,False,True
406,9322-YCTQO,4/6/2012,1264381785,2013-04-29,2013-05-29,54.5,0,2013-05-24,25,0,-5,0,4692,-4663,True,False
818,2824-HJQPP,9/4/2013,1266309366,2012-10-26,2012-11-25,46.05,0,2012-11-17,22,0,-8,0,4877,-4848,False,True
770,9149-MATVB,4/30/2013,1267973660,2012-10-10,2012-11-09,45.31,0,2012-11-09,30,0,0,0,4893,-4864,False,True
391,2423-QOKIO,5/11/2013,1280597932,2012-02-26,2012-03-27,56.42,0,2012-03-18,21,0,-9,0,5120,-5091,False,True
818,7946-HJDUR,2/21/2012,1281236095,2013-06-21,2013-07-21,58.4,0,2013-07-21,30,0,0,0,4639,-4610,True,False
406,9322-YCTQO,4/6/2012,1281718631,2013-07-12,2013-08-11,92.35,0,2013-08-12,31,1,1,1,4618,-4589,True,False
391,3569-VJWXS,4/9/2013,1282903123,2012-12-25,2013-01-24,59.32,0,2013-01-16,22,0,-8,0,4817,-4788,False,True
406,4632-QZOKX,3/19/2013,1294595544,2012-02-18,2012-03-19,72.18,1,2012-04-04,46,16,16,1,5128,-5099,False,True
406,3448-OWJOT,9/15/2012,1297791719,2012-01-15,2012-02-14,48.64,1,2012-02-16,32,2,2,1,5162,-5133,False,True
897,9460-VAZGD,8/10/2013,1300298448,2012-09-16,2012-10-16,58.21,0,2012-10-05,19,0,-11,0,4917,-4888,False,True
818,5875-VZQCZ,7/15/2013,1308410672,2013-09-13,2013-10-13,76.03,0,2013-09-25,12,0,-18,0,4555,-4526,True,False
770,3993-QUNVJ,12/31/2012,1310667812,2012-03-18,2012-04-17,60.93,0,2012-04-02,15,0,-15,0,5099,-5070,False,True
818,3271-HYHDN,4/28/2013,1311607288,2012-10-13,2012-11-12,58.41,0,2012-10-18,5,0,-25,0,4890,-4861,False,True
818,9181-HEKGV,10/16/2013,1314367195,2012-06-21,2012-07-21,90.0,0,2012-07-12,21,0,-9,0,5004,-4975,False,True
818,7946-HJDUR,2/21/2012,1316332735,2012-10-21,2012-11-20,41.84,0,2012-11-16,26,0,-4,0,4882,-4853,True,False
770,3993-QUNVJ,12/31/2012,1317885189,2013-10-30,2013-11-29,61.54,0,2013-11-10,11,0,-19,0,4508,-4479,True,False
897,0688-XNJRO,6/24/2012,1318038002,2012-09-03,2012-10-03,28.51,0,2012-10-13,40,10,10,1,4930,-4901,True,False
897,3676-CQAIF,7/29/2013,1319645642,2013-11-26,2013-12-26,52.38,0,2013-12-31,35,5,5,1,4481,-4452,True,False
818,8102-ABPKQ,8/29/2013,1321318878,2013-02-20,2013-03-22,53.11,0,2013-03-27,35,5,5,1,4760,-4731,False,True
391,6708-DPYTF,8/2/2012,1321403149,2012-02-01,2012-03-02,80.31,0,2012-03-14,42,12,12,1,5145,-5116,False,True
391,0709-LZRJV,6/20/2013,1323201810,2013-07-27,2013-08-26,58.68,0,2013-08-15,19,0,-11,0,4603,-4574,True,False
406,4651-PMEXQ,7/4/2012,1327547312,2013-02-02,2013-03-04,80.5,0,2013-02-17,15,0,-15,0,4778,-4749,True,False
818,8364-UWVLM,11/10/2012,1336288577,2012-10-19,2012-11-18,75.11,0,2012-11-10,22,0,-8,0,4884,-4855,False,True
770,0465-DTULQ,3/4/2013,1342171511,2013-04-23,2013-05-23,27.0,0,2013-05-19,26,0,-4,0,4698,-4669,True,False
770,7050-KQLDO,9/29/2012,1342472678,2012-09-04,2012-10-04,76.8,0,2012-10-07,33,3,3,1,4929,-4900,False,True
406,6048-QPZCF,7/13/2012,1349854883,2013-11-06,2013-12-06,78.83,0,2013-11-07,1,0,-29,0,4501,-4472,True,False
391,5529-TBPGK,8/9/2013,1358969544,2012-10-29,2012-11-28,53.13,0,2012-12-02,34,4,4,1,4874,-4845,False,True
391,3598-DNURW,8/29/2012,1366357246,2012-09-12,2012-10-12,56.44,0,2012-09-28,16,0,-14,0,4921,-4892,True,False
391,0379-NEVHP,4/6/2013,1369975903,2013-01-05,2013-02-04,61.11,0,2013-01-26,21,0,-9,0,4806,-4777,False,True
391,2676-DZINU,10/19/2012,1376441638,2012-09-30,2012-10-30,81.25,0,2012-10-22,22,0,-8,0,4903,-4874,False,True
406,3448-OWJOT,9/15/2012,1380765648,2012-09-01,2012-10-01,70.1,1,2012-10-16,45,15,15,1,4932,-4903,False,True
391,7209-MDWKR,10/9/2013,1384963125,2013-11-14,2013-12-14,80.14,0,2013-12-07,23,0,-7,0,4493,-4464,True,False
897,9460-VAZGD,8/10/2013,1387296868,2013-06-29,2013-07-29,72.17,0,2013-07-18,19,0,-11,0,4631,-4602,False,True
406,5284-DJOZO,9/11/2012,1388703117,2013-10-19,2013-11-18,72.19,0,2013-10-26,7,0,-23,0,4519,-4490,True,False
391,1080-NDGAE,9/28/2012,1388916055,2013-10-22,2013-11-21,94.19,1,2013-11-13,22,0,-8,0,4516,-4487,True,False
897,1408-OQZUE,9/14/2012,1390614217,2012-12-25,2013-01-24,28.07,0,2013-01-23,29,0,-1,0,4817,-4788,True,False
391,2820-XGXSB,1/26/2012,1391494244,2013-06-16,2013-07-16,51.52,0,2013-06-25,9,0,-21,0,4644,-4615,True,False
391,7841-HROAQ,9/15/2013,1393928750,2013-11-11,2013-12-11,72.62,0,2013-11-20,9,0,-21,0,4496,-4467,True,False
770,9149-MATVB,4/30/2013,1401167342,2012-10-24,2012-11-23,22.47,0,2012-11-21,28,0,-2,0,4879,-4850,False,True
818,7695-NKUXM,11/21/2012,1401765899,2012-03-21,2012-04-20,40.68,1,2012-04-11,21,0,-9,0,5096,-5067,False,True
818,5924-UOPGH,6/6/2013,1402103956,2012-11-28,2012-12-28,63.76,0,2012-12-24,26,0,-4,0,4844,-4815,False,True
770,7228-LEPPM,4/30/2012,1416192974,2012-07-30,2012-08-29,61.86,0,2012-08-28,29,0,-1,0,4965,-4936,True,False
406,5164-VMYWJ,11/27/2013,1419983453,2012-10-18,2012-11-17,70.42,0,2012-11-03,16,0,-14,0,4885,-4856,False,True
391,9212-BTDMX,4/22/2012,1422140909,2012-12-08,2013-01-07,53.99,0,2012-12-27,19,0,-11,0,4834,-4805,True,False
391,9212-BTDMX,4/22/2012,1426850927,2013-11-13,2013-12-13,45.2,0,2013-11-30,17,0,-13,0,4494,-4465,True,False
770,0625-TNJFG,8/15/2013,1436243551,2012-06-19,2012-07-19,48.08,0,2012-07-05,16,0,-14,0,5006,-4977,False,True
897,0688-XNJRO,6/24/2012,1436424010,2013-11-24,2013-12-24,25.19,0,2014-01-08,45,15,15,1,4483,-4454,True,False
391,5920-DPXLN,11/11/2012,1441773397,2012-10-23,2012-11-22,69.11,0,2012-11-09,17,0,-13,0,4880,-4851,False,True
770,2687-XWAMA,4/3/2013,1452931813,2013-07-28,2013-08-27,49.13,0,2013-08-02,5,0,-25,0,4602,-4573,True,False
818,8102-ABPKQ,8/29/2013,1454620628,2012-03-15,2012-04-14,66.88,1,2012-05-05,51,21,21,1,5102,-5073,False,True
391,6708-DPYTF,8/2/2012,1459820060,2012-08-04,2012-09-03,46.29,0,2012-09-04,31,1,1,1,4960,-4931,True,False
406,9117-LYRCE,7/5/2013,1463367901,2013-04-14,2013-05-14,45.6,1,2013-06-08,55,25,25,1,4707,-4678,False,True
818,3271-HYHDN,4/28/2013,1470244634,2012-09-18,2012-10-18,24.33,0,2012-09-21,3,0,-27,0,4915,-4886,False,True
391,6708-DPYTF,8/2/2012,1474447710,2013-11-07,2013-12-07,66.92,0,2013-12-15,38,8,8,1,4500,-4471,True,False
391,9014-WENVB,8/3/2013,1482642317,2013-03-14,2013-04-13,78.25,0,2013-04-27,44,14,14,1,4738,-4709,False,True
897,9883-SDWFS,7/8/2013,1491017498,2012-05-09,2012-06-08,19.23,0,2012-06-02,24,0,-6,0,5047,-5018,False,True
406,9117-LYRCE,7/5/2013,1491859500,2013-05-28,2013-06-27,67.72,0,2013-06-24,27,0,-3,0,4663,-4634,False,True
818,8364-UWVLM,11/10/2012,1509944878,2013-02-16,2013-03-18,53.51,0,2013-03-07,19,0,-11,0,4764,-4735,True,False
818,5875-VZQCZ,7/15/2013,1519561145,2012-09-26,2012-10-26,56.57,0,2012-10-27,31,1,1,1,4907,-4878,False,True
391,2820-XGXSB,1/26/2012,1528493654,2012-10-29,2012-11-28,71.85,0,2012-11-02,4,0,-26,0,4874,-4845,True,False
391,7329-TWKLF,11/20/2013,1528599184,2013-06-30,2013-07-30,85.35,0,2013-07-21,21,0,-9,0,4630,-4601,False,True
406,3448-OWJOT,9/15/2012,1529029372,2013-03-12,2013-04-11,49.97,1,2013-04-14,33,3,3,1,4740,-4711,True,False
391,3569-VJWXS,4/9/2013,1536168471,2012-12-19,2013-01-18,63.48,0,2013-01-13,25,0,-5,0,4823,-4794,False,True
770,4460-ZXNDN,6/27/2013,1539382510,2012-10-09,2012-11-08,76.79,1,2012-12-01,53,23,23,1,4894,-4865,False,True
897,3271-YDPUJ,4/2/2013,1539465403,2012-02-16,2012-03-17,28.22,0,2012-03-14,27,0,-3,0,5130,-5101,False,True
391,6160-HCSFI,1/10/2013,1544728256,2012-12-27,2013-01-26,72.26,0,2013-01-13,17,0,-13,0,4815,-4786,False,True
406,4640-FGEJI,4/4/2013,1544966050,2013-04-13,2013-05-13,75.55,0,2013-04-22,9,0,-21,0,4708,-4679,True,False
391,9841-XLGBV,1/3/2013,1553284771,2013-11-04,2013-12-04,65.96,0,2013-11-26,22,0,-8,0,4503,-4474,True,False
391,1080-NDGAE,9/28/2012,1556974311,2013-02-20,2013-03-22,107.94,1,2013-03-21,29,0,-1,0,4760,-4731,True,False
818,8102-ABPKQ,8/29/2013,1562504690,2012-03-04,2012-04-03,83.15,1,2012-04-20,47,17,17,1,5113,-5084,False,True
897,6296-UKEUZ,11/26/2012,1564854223,2012-08-13,2012-09-12,31.9,0,2012-08-16,3,0,-27,0,4951,-4922,False,True
897,7372-CESLR,1/11/2013,1569984119,2012-12-04,2013-01-03,28.78,0,2012-12-27,23,0,-7,0,4838,-4809,False,True
818,3271-HYHDN,4/28/2013,1575926929,2012-11-19,2012-12-19,61.52,0,2012-11-25,6,0,-24,0,4853,-4824,False,True
770,5592-UQXSS,12/31/2012,1577746988,2012-07-27,2012-08-26,57.14,1,2012-09-07,42,12,12,1,4968,-4939,False,True
406,4640-FGEJI,4/4/2013,1581104767,2013-01-01,2013-01-31,80.27,0,2013-01-16,15,0,-15,0,4810,-4781,False,True
818,5148-SYKLB,8/28/2013,1582683121,2012-04-19,2012-05-19,93.99,1,2012-05-18,29,0,-1,0,5067,-5038,False,True
897,9286-VLKMI,2/13/2013,1586922908,2013-10-02,2013-11-01,68.48,0,2013-10-03,1,0,-29,0,4536,-4507,True,False
770,3831-FXWYK,3/8/2013,1587873226,2013-07-23,2013-08-22,65.55,0,2013-08-28,36,6,6,1,4607,-4578,True,False
